type,form,norm,lexeme,eBL,I_IV,A_D,Female(f),Alt_lex
PN,ma-ri-ú-ma-an,Mariuman,Mariuman,https://www.ebl.lmu.de/dictionary?word=Mariuman,,,,
PN,ma-ar-ku-tí,Markuti,Markuti,https://www.ebl.lmu.de/dictionary?word=Markuti,,,,
PN,mar-ku-tí,Markuti,Markuti,https://www.ebl.lmu.de/dictionary?word=Markuti,,,,
word,ma-ar-nu-a-tám,marnuātam,marnuātu,https://www.ebl.lmu.de/dictionary?word=marnuātu,,,,
word,ma-ar-nu-a-tim,marnuātim,marnuātu,https://www.ebl.lmu.de/dictionary?word=marnuātu,,,,
word,ma-ru-ra-am,marruram,marruru,https://www.ebl.lmu.de/dictionary?word=marruru,,,,
word,ma-ru-ru-um,marrurum,marruru,https://www.ebl.lmu.de/dictionary?word=marruru,,,,
PN,ma-ar-ša-na,Maršana,Maršana,https://www.ebl.lmu.de/dictionary?word=Maršana,,,,
PN,ma-ar-ša-tí-a,Maršatia,Maršatia,https://www.ebl.lmu.de/dictionary?word=Maršatia,,,,
word,mar-ší,maršī,maršu,https://www.ebl.lmu.de/dictionary?word=maršu,,,,
word,ma-ar-ší,maršī,maršu,https://www.ebl.lmu.de/dictionary?word=maršu,,,,
word,mar-šu,maršū,maršu,https://www.ebl.lmu.de/dictionary?word=maršu,,,,
word,ma-ar-šu,maršū,maršu,https://www.ebl.lmu.de/dictionary?word=maršu,,,,
word,mar-ší-e,maršī,maršu,https://www.ebl.lmu.de/dictionary?word=maršu,,,,
word,mar-ší,maršē,maršu,https://www.ebl.lmu.de/dictionary?word=maršu,,,,
word,mar-ší-e,maršē,maršu,https://www.ebl.lmu.de/dictionary?word=maršu,,,,
word,ma-ar-ṣa-tim,marṣātim,marṣu,https://www.ebl.lmu.de/dictionary?word=marṣu,,,,
word,ma-ri-iṣ-tám,mariṣtam,marṣu,https://www.ebl.lmu.de/dictionary?word=marṣu,,,,
word,mar-ṣa-am,marṣam,marṣu,https://www.ebl.lmu.de/dictionary?word=marṣu,,,,
word,ma-ar-ṣa-am,marṣam,marṣu,https://www.ebl.lmu.de/dictionary?word=marṣu,,,,
word,ma-ar-ṣú-tim,marṣūtem,marṣu,https://www.ebl.lmu.de/dictionary?word=marṣu,,,,
word,mar-ṣa-tim,marṣātim,marṣu,https://www.ebl.lmu.de/dictionary?word=marṣu,,,,
PN,ma-ar-šu-ma,Maršuma,Maršuma,https://www.ebl.lmu.de/dictionary?word=Maršuma,,,,
PN,ma-ar-šu-ma-ma,Maršumama,Maršuma,https://www.ebl.lmu.de/dictionary?word=Maršuma,,,,
PN,mar-tí-a,Martīya,Martiā,https://www.ebl.lmu.de/dictionary?word=Martiā,,,,
PN,(m)mar-tí-a,Martīya,Martiā,https://www.ebl.lmu.de/dictionary?word=Martiā,,,,
PN,ma-ru-um,Marum,Maru,https://www.ebl.lmu.de/dictionary?word=Maru,,,,
PN,ma-ru-ru,Maruru,Maruru,https://www.ebl.lmu.de/dictionary?word=Maruru,,,,
PN,ma-ru-ri,Maruru,Maruru,https://www.ebl.lmu.de/dictionary?word=Maruru,,,,
PN,ma-ru-ša-lá,Marušala,Marušala,https://www.ebl.lmu.de/dictionary?word=Marušala,,,,
PN,ma-ru-ša-la,Marušala,Marušala,https://www.ebl.lmu.de/dictionary?word=Marušala,,,,
PN,ma-ru,Māru,Marušu,https://www.ebl.lmu.de/dictionary?word=Marušu,,,,
PN,ma-ru-ú,Māru,Marušu,https://www.ebl.lmu.de/dictionary?word=Marušu,,,,
PN,ma-ru-šu,Marušu,Marušu,https://www.ebl.lmu.de/dictionary?word=Marušu,,,,
PN,ma-ar-ú-šu,Marušu,Marušu,https://www.ebl.lmu.de/dictionary?word=Marušu,,,,
PN,ma-ar-ú,Māru,Marušu,https://www.ebl.lmu.de/dictionary?word=Marušu,,,,
word,ma-áš-e-nu,maš'enū,maš'enu,https://www.ebl.lmu.de/dictionary?word=maš'enu,,,,
word,maš-a-na-an,maš'anān,maš'enu,https://www.ebl.lmu.de/dictionary?word=maš'enu,,,,
word,maš-a-nu,maš'anū,maš'enu,https://www.ebl.lmu.de/dictionary?word=maš'enu,,,,
word,ma-áš-e-er-tum,maš'ertum,maš'ertu,https://www.ebl.lmu.de/dictionary?word=maš'ertu,,,,
word,am-sí,amsi,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,am-sí-ma,amsima,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,i-ma-si,imassi,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,i-ma-sí,imassi,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,i-ma-sí-ú,imassi'ū,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,lu-ma-sí,lumassi,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,lu-ma-sí,lumassi,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,ma-sá-im,masā'im,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,ma-sa-e-em,masā'im,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,ma-sà-im,masā'im,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,mì-sí-ma,misima,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,ma-sá-e-em,masā'im,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,ma-sà-i-im,masā'im,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,ma-ṣa-im,masā'im,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,i-ma-ṣí-ú,imassi'ū,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,mì-ṣí-i-ma,misima,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,mi-ṣí-ma,misima,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,am-ṣí-i,amsi,masā'u,https://www.ebl.lmu.de/dictionary?word=masā'u,,,,
word,i-ma-ṣa,imaṣṣa,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,im-ṣí-ma,imṣima,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-at,maṣ'at,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-aṣ-at-ma,maṣ'atma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣú-ni,maṣ'ūni,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-aṣ-ú-ni,maṣ'ūni,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-ki-im,maṣākim,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-áṣ-a-ku,maṣāku,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-aṣ-a-ku,maṣāku,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣí,maṣi,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣí-i,maṣi,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ni-im-ṣí,nimṣi,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,um-ta-ṣa-ma,umtaṣṣama,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,um-ta-ṣí-ma,umtaṣṣima,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-aṣ-a-ni,maṣ'anni,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-a-ni,maṣ'anni,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-ku,maṣāku,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,mì-ṣa-ma,miṣā-ma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,mì-ṣí-a-ma,miṣiā-ma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,mì-ṣí-ma,miṣi-ma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,i-ma-ṣí,imaṣṣi,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,im-sí-ma,imṣima,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-a-ku,maṣāku,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-sà-ni,maṣ'anni,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-ni,maṣ'anni,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-sí-i,maṣi,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-zi,maṣi,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,mì-sí-a-ma,miṣiā-ma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-at-ma,maṣ'atma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,mì-ṣí-i-ma,miṣi-ma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,mi-ṣí-ma,miṣi-ma,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣa-a-ku,maṣāku,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ni-im-sí,nimṣi,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-as-ú-ni,maṣ'ūni,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ma-ṣí-mì-in,maṣimen,maṣā'u,https://www.ebl.lmu.de/dictionary?word=maṣā'u,,,,
word,ta-am-ta-ša-ḫa-a,tamtaššaḫā,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,ú-ma-ša,umašša,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,a-ma-ša-aḫ-kà,amaššaḫka,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,i-ma-šu-ḫu-ku-nu-ma,imaššuḫākunu-ma,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,im-šu-úḫ,imšuḫ,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,ma-áš-ḫa-ku,mašḫāku,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,ma-áš-ḫa-ku-ú,mašḫāku,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,im-ta-áš-ḫu-ni-ma,imtašḫūnimma,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,ù-ma-ša,umašša,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,im-šu-ùḫ,imšuḫ,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,I,A,,
word,ta-am-ší-ma,tamši-ma,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,am-tí-ší,amtiši,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,tám-ší-ú,tamšiu,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,ta-am-ší-ú,tamšiu,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,ta-am-tí-ší,tamtiši,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,ta-am-ti-ší-i,tamtiši,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,im-ší-i-ma,imši-ma,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,am-ši-ma,amši-ma,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,ta-ma-ší,tamašši,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,tám-ší-ma,tamši-ma,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,tám-ší-ú,tamšiu,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,ta-am-tí-ší-i,tamtiši,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,tám-tí-ší,tamtiši,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,am-ší-ma,amši-ma,mašā'um,https://www.ebl.lmu.de/dictionary?word=mašā'um,II,B,,
word,li-im-šu-du,limšudu,mašādu,https://www.ebl.lmu.de/dictionary?word=mašādu,,,,
word,li-im-šu-du-šu,limšudušu,mašādu,https://www.ebl.lmu.de/dictionary?word=mašādu,,,,
word,li-im-ta-šar,limtašar,mašādu,https://www.ebl.lmu.de/dictionary?word=mašādu,,,,
word,li-im-šu-ṭù,limšudu,mašādu,https://www.ebl.lmu.de/dictionary?word=mašādu,,,,
word,ma-áš-ḫa-ku-ma,mašḫākuma,mašāḫum,https://www.ebl.lmu.de/dictionary?word=mašāḫum,I,A,,
word,ma-šu-ḫa-ku-ni,maššuḫākuni,mašāḫum,https://www.ebl.lmu.de/dictionary?word=mašāḫum,I,A,,
word,mu-uš-ḫa-ma,mušḫāma,mašāḫum,https://www.ebl.lmu.de/dictionary?word=mašāḫum,I,A,,
word,ta-ma-ší-ḫi-ma,tamaššiḫīma,mašāḫum,https://www.ebl.lmu.de/dictionary?word=mašāḫum,I,A,,
word,im-ta-šu-ḫu-ni-ma,imtaḫšuḫūnima,mašāḫum,https://www.ebl.lmu.de/dictionary?word=mašāḫum,I,A,,
PN,ma-ša-lá,Mašala,Mašala,https://www.ebl.lmu.de/dictionary?word=Mašala,,,,
word,ú-ma-ša-al-ma,umaššal-ma,mašālu,https://www.ebl.lmu.de/dictionary?word=mašālu,,,,
PN,ma-ša-am,Mašam,Mašam,https://www.ebl.lmu.de/dictionary?word=Mašam,,,,
word,i-im-sú-ru-ni-ni,imsurūninni,masāru,https://www.ebl.lmu.de/dictionary?word=masāru,,,,
word,ma-as-ra-at,masrat,masāru,https://www.ebl.lmu.de/dictionary?word=masāru,,,,
word,ma-sí-ir,masir,masāru,https://www.ebl.lmu.de/dictionary?word=masāru,,,,
word,ma-ṣí-ir,masir,masāru,https://www.ebl.lmu.de/dictionary?word=masāru,,,,
word,a-tá-am-sà-ar,atamsar,masāru,https://www.ebl.lmu.de/dictionary?word=masāru,,,,
word,i-im-ṣú-ru-ni-ni,imṣurūninni,maṣāru,https://www.ebl.lmu.de/dictionary?word=maṣāru,,,,
word,ma-aṣ-ra-at,maṣrat,maṣāru,https://www.ebl.lmu.de/dictionary?word=maṣāru,,,,
PN,ma-ša-tí,Mašati,Mašati,https://www.ebl.lmu.de/dictionary?word=Mašati,,,,
word,ma-as-ḫa-ra-tim,masḫarātim,masḫartum,https://www.ebl.lmu.de/dictionary?word=masḫartum,,,,masḫar(t)u
word,ma-ás-ḫa-tum,masḫatum,masḫartum,https://www.ebl.lmu.de/dictionary?word=masḫartum,,,,masḫar(t)u
word,ma-ás-ḫa-ti,masḫati,masḫartum,https://www.ebl.lmu.de/dictionary?word=masḫartum,,,,masḫar(t)u
word,ma-ás-ḫa-ar-ti,masḫartī,masḫartum,https://www.ebl.lmu.de/dictionary?word=masḫartum,,,,masḫar(t)u
word,ma-as-ḫa-ar-ti,masḫartī,masḫartum,https://www.ebl.lmu.de/dictionary?word=masḫartum,,,,masḫar(t)u
PN,ma-ší,Maši,Maši,https://www.ebl.lmu.de/dictionary?word=Maši,,,,
PN,ma-ši,Maši,Maši,https://www.ebl.lmu.de/dictionary?word=Maši,,,,
PN,ma-a-šu,Mašu,Maši,https://www.ebl.lmu.de/dictionary?word=Maši,,,,
PN,ma-šu,Mašu,Maši,https://www.ebl.lmu.de/dictionary?word=Maši,,,,
PN,ma-sá-a-šur,Massa-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,ma-sà-a-šur,Massa-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,ma-sà-a-šùr,Massa-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,(m)ma-sá-a-šùr,Massa-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,(m)ma-sà-a-šùr,Massa-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,ma-ṣa-a-šùr,Maṣi-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,ma-ṣí-a-šur,Maṣi-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,ma-ṣí-a-šùr,Maṣi-Aššur,Maṣi-Aššur,https://www.ebl.lmu.de/dictionary?word=Maṣi-Aššur,,,,
PN,ma-ṣí-be-li,Maṣi-bēli,Maṣi-bēlī,https://www.ebl.lmu.de/dictionary?word=Maṣi-bēlī,,,,
PN,ma-ṣí-be-lí,Maṣi-bēli,Maṣi-bēlī,https://www.ebl.lmu.de/dictionary?word=Maṣi-bēlī,,,,
PN,ma-ṣí-ì-lí,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-sú-ì-lí,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-li,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-ì-lí-m,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-DINGIR,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-an,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣi-ì-lí,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-lí,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-ì-li,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-DINGIR.MEŠ,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-DINGIR.ME-EŠ,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,(m)ma-ṣí-DINGIR.MEŠ,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,(m)ma-ṣí-DINGIR.ME-EŠ,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,(m)ma-ṣí-DINGIR,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-ì-lí-ma,Maṣi-ilī-ma,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-AN,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-sí-li,Maṣi-ilī,Maṣi-ilī,https://www.ebl.lmu.de/dictionary?word=Maṣi-ilī,,,,
PN,ma-ṣí-lá-ša-ar,Maṣi-lā-šar,Maṣi-lā-šar,https://www.ebl.lmu.de/dictionary?word=Maṣi-lā-šar,,,,
PN,ma-ṣí-lá-šar,Maṣi-lā-šar,Maṣi-lā-šar,https://www.ebl.lmu.de/dictionary?word=Maṣi-lā-šar,,,,
PN,ma-zi-lá-šar,Maṣi-lā-šar,Maṣi-lā-šar,https://www.ebl.lmu.de/dictionary?word=Maṣi-lā-šar,,,,
PN,ma-zi-lá-ša-ar,Maṣi-lā-šar,Maṣi-lā-šar,https://www.ebl.lmu.de/dictionary?word=Maṣi-lā-šar,,,,
PN,ma-zi-lá-a-šar,Maṣi-lā-šar,Maṣi-lā-šar,https://www.ebl.lmu.de/dictionary?word=Maṣi-lā-šar,,,,
PN,ma-ṣí-a,Maṣia,Maṣia,https://www.ebl.lmu.de/dictionary?word=Maṣia,,,,
PN,ma-ší-id,Mašid,Mašid,https://www.ebl.lmu.de/dictionary?word=Mašid,,,,
PN,ma-ši-it,Mašid,Mašid,https://www.ebl.lmu.de/dictionary?word=Mašid,,,,
PN,ma-áš-ḫi-li,Mašiḫ-ilī,Mašiḫ-ilī,https://www.ebl.lmu.de/dictionary?word=Mašiḫ-ilī,,,,
PN,ma-áš-ḫi-ì-lí,Mašiḫ-ilī,Mašiḫ-ilī,https://www.ebl.lmu.de/dictionary?word=Mašiḫ-ilī,,,,
PN,ma-ši-kà,Mašika,Mašika,https://www.ebl.lmu.de/dictionary?word=Mašika,,,,
PN,ma-ší-kà,Mašika,Mašika,https://www.ebl.lmu.de/dictionary?word=Mašika,,,,
word,ma-as-ú-tum,mas'ūtum,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sí-am,masi'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sí-a-am,masi'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sí-um,masi'um,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sí-im,masi'em,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-as-am,mas'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-as-a-am,mas'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-as-ú-tim,mas'ūtem,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-as-ú-um,mas'um,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-ṣi-im,masi'em,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sà-a-am,mas'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sà-am,mas'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sí-ú-um,masi'um,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-ṣí-um,masi'um,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-ṣí-a-am,masi'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-ṣí-am,masi'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,ma-sí-i-am,masi'am,masiu,https://www.ebl.lmu.de/dictionary?word=masiu,,,,
word,maš-ki-ni,maškini,maškanu,https://www.ebl.lmu.de/dictionary?word=maškanu,,,,
word,ma-áš-ku-nu,maškunu,maškanu,https://www.ebl.lmu.de/dictionary?word=maškanu,,,,
word,máš-ka-nu,maškanu,maškanu,https://www.ebl.lmu.de/dictionary?word=maškanu,,,,
word,ma-áš-kà-nim,maškanem,maškānu,https://www.ebl.lmu.de/dictionary?word=maškānu,,,,
word,maš-kà-ni,maškanī,maškānu,https://www.ebl.lmu.de/dictionary?word=maškānu,,,,
word,ma-áš-kà-nam,maškanam,maškānu,https://www.ebl.lmu.de/dictionary?word=maškānu,,,,
word,maš-kà-nim,maškanem,maškānu,https://www.ebl.lmu.de/dictionary?word=maškānu,,,,
word,ma-áš-kà-tí-kà,maškattīka,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-kà-tí-kà,maškattīka,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-tí-a,maškattīa,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,i-maš-kà-tí-a,maškattīa,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-tí,maškattī,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-ka-ti,maškattī,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-tám,maškattam,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-kà-tám,maškattam,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-na-tí-kà,maškanātēka,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-ka-ta-kà,maškattaka,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-na-tù-a,maškanātu'ā,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-ka-tum,maškattum,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-kà-tum,maškattum,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-tum,maškattum,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-tí,maškatti,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-kà-na-tim,maškanātim,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-kà-na-tum,maškanātum,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-tù-šu,maškattušu,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-na-tum,maškanātum,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-na-tim,maškanātim,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-aš-kà-tám,maškattam,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-ta-kà,maškattaka,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-kà-ta-kà,maškattaka,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-kà-tí-a,maškattīa,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,ma-áš-kà-a-tum,maškattum,maškattu,https://www.ebl.lmu.de/dictionary?word=maškattu,,,,
word,maš-ku,maškū,mašku,https://www.ebl.lmu.de/dictionary?word=mašku,,,,
word,ma-as-ku,maškū,mašku,https://www.ebl.lmu.de/dictionary?word=mašku,,,,
word,maš-ku-ú,maškū,mašku,https://www.ebl.lmu.de/dictionary?word=mašku,,,,
word,ma-áš-kà-am,maškam,mašku,https://www.ebl.lmu.de/dictionary?word=mašku,,,,
word,ma-áš-ki,maškī,mašku,https://www.ebl.lmu.de/dictionary?word=mašku,,,,
word,maš-ki,maškī,mašku,https://www.ebl.lmu.de/dictionary?word=mašku,,,,
word,maš-ki-a,maškīa,mašku,https://www.ebl.lmu.de/dictionary?word=mašku,,,,
